-20,1,0
-20,1,8.1755e-007
-20,1,3.0038e-006
-19.999,0.99999,6.0701e-006
-19.999,0.99999,9.4721e-006
-19.999,0.99999,1.2624e-005
-19.999,0.99999,1.4997e-005
-19.998,0.99998,1.6204e-005
-19.998,0.99998,1.6061e-005
-19.998,0.99999,1.4623e-005
-19.997,0.99999,1.2177e-005
-19.997,0.99999,9.1927e-006
-19.997,0.99999,6.2359e-006
-19.997,1,3.8568e-006
-19.996,1,2.4749e-006
-19.996,1,2.2852e-006
-19.996,1,3.2099e-006
-19.995,1,4.9113e-006
-19.995,0.99999,6.8716e-006
-19.995,0.99999,8.5251e-006
-19.994,0.99999,9.4134e-006
-19.994,0.99999,9.3196e-006
-19.993,0.99999,8.3387e-006
-19.993,0.99999,6.8519e-006
-19.993,0.99999,5.4016e-006
-19.992,1,4.4973e-006
-19.992,1,4.421e-006
-19.991,0.99999,5.108e-006
-19.991,0.99999,6.1692e-006
-19.99,0.99999,7.0641e-006
-19.99,0.99999,7.3626e-006
-19.989,0.99999,6.9707e-006
-19.989,0.99999,6.1874e-006
-19.988,0.99999,5.53e-006
-19.988,0.99999,5.4032e-006
-19.987,0.99999,5.8178e-006
-19.986,0.99999,6.3799e-006
-19.986,0.99999,6.6078e-006
-19.985,0.99999,6.3532e-006
-19.984,0.99999,5.9399e-006
-19.984,0.99999,5.8245e-006
-19.983,0.99999,6.0791e-006
-19.982,0.99999,6.3131e-006
-19.981,0.99999,6.2158e-006
-19.98,0.99999,6.0103e-006
-19.979,0.99999,6.0564e-006
-19.977,0.99999,6.202e-006
-19.976,0.99999,6.138e-006
-19.974,0.99999,6.0731e-006
-19.973,0.99999,6.1537e-006
-19.971,0.99999,6.1263e-006
-19.968,0.99999,6.1182e-006
-19.966,0.99999,6.139e-006
-19.962,0.99999,6.1267e-006
-19.957,0.99999,6.1366e-006
-19.95,0.99999,6.1394e-006
-19.937,0.99999,6.1471e-006
-19.903,0.99999,6.1675e-006
-19.764,0.99999,6.2526e-006
-19.252,0.99999,6.579e-006
-18.462,0.99999,7.1356e-006
-17.542,0.99999,7.8783e-006
-16.58,0.99999,8.7862e-006
-15.633,0.99999,9.8419e-006
-14.729,0.99999,1.1036e-005
-13.882,0.99999,1.236e-005
-13.096,0.99999,1.3812e-005
-12.369,0.99998,1.539e-005
-11.698,0.99998,1.7094e-005
-11.078,0.99998,1.8923e-005
-10.506,0.99998,2.0881e-005
-9.9752,0.99998,2.2969e-005
-9.483,0.99997,2.5189e-005
-9.0253,0.99997,2.7544e-005
-8.5988,0.99997,3.0036e-005
-8.2003,0.99997,3.2667e-005
-7.8274,0.99996,3.5439e-005
-7.4776,0.99996,3.8353e-005
-7.1488,0.99996,4.1411e-005
-6.8393,0.99996,4.4615e-005
-6.5472,0.99995,4.7964e-005
-6.2713,0.99995,5.146e-005
-6.0101,0.99994,5.5102e-005
-5.7624,0.99994,5.8889e-005
-5.5272,0.99994,6.2822e-005
-5.3035,0.99993,6.6897e-005
-5.0905,0.99993,7.1114e-005
-4.8872,0.99992,7.5471e-005
-4.6931,0.99992,7.9963e-005
-4.5073,0.99992,8.4589e-005
-4.3294,0.99991,8.9343e-005
-4.1588,0.99991,9.4221e-005
-3.995,0.9999,9.9219e-005
-3.8375,0.9999,0.00010433
-3.6858,0.99989,0.00010955
-3.5396,0.99989,0.00011487
-3.3985,0.99988,0.00012028
-3.2622,0.99987,0.00012578
-3.1304,0.99987,0.00013135
-3.0028,0.99986,0.00013698
-2.879,0.99986,0.00014268
-2.7589,0.99985,0.00014842
-2.6422,0.99985,0.00015419
-2.5287,0.99984,0.00015998
-2.4183,0.99983,0.00016579
-2.3106,0.99983,0.00017159
-2.2055,0.99982,0.00017737
-2.103,0.99982,0.00018311
-2.0027,0.99981,0.00018882
-1.9046,0.99981,0.00019445
-1.8085,0.9998,0.00020001
-1.7143,0.99979,0.00020548
-1.6219,0.99979,0.00021084
-1.5312,0.99978,0.00021607
-1.4419,0.99978,0.00022115
-1.3541,0.99977,0.00022608
-1.2677,0.99977,0.00023083
-1.1825,0.99976,0.00023539
-1.0984,0.99976,0.00023974
-1.0154,0.99976,0.00024386
-0.9334,0.99975,0.00024775
-0.85228,0.99975,0.00025139
-0.77199,0.99975,0.00025476
-0.69244,0.99974,0.00025785
-0.61357,0.99974,0.00026065
-0.53531,0.99974,0.00026315
-0.45758,0.99973,0.00026534
-0.38033,0.99973,0.00026721
-0.30349,0.99973,0.00026875
-0.227,0.99973,0.00026997
-0.15079,0.99973,0.00027085
-0.074809,0.99973,0.00027139
0.0010089,0.99973,0.00027159
0.076722,0.99973,0.00027145
0.15239,0.99973,0.00027098
0.22806,0.99973,0.00027017
0.30381,0.99973,0.00026904
0.37968,0.99973,0.00026758
0.45573,0.99973,0.00026581
0.53203,0.99974,0.00026372
0.60863,0.99974,0.00026135
0.68558,0.99974,0.00025868
0.76296,0.99974,0.00025575
0.84081,0.99975,0.00025255
0.9192,0.99975,0.0002491
0.99819,0.99975,0.00024542
1.0778,0.99976,0.00024152
1.1582,0.99976,0.00023742
1.2394,0.99977,0.00023313
1.3214,0.99977,0.00022866
1.4044,0.99978,0.00022404
1.4884,0.99978,0.00021928
1.5734,0.99979,0.0002144
1.6596,0.99979,0.0002094
1.7471,0.9998,0.00020431
1.8358,0.9998,0.00019915
1.9259,0.99981,0.00019391
2.0176,0.99981,0.00018863
2.1107,0.99982,0.00018332
2.2056,0.99982,0.00017798
2.3022,0.99983,0.00017262
2.4007,0.99983,0.00016728
2.5012,0.99984,0.00016194
2.6037,0.99984,0.00015663
2.7085,0.99985,0.00015135
2.8156,0.99985,0.00014612
2.9251,0.99986,0.00014094
3.0372,0.99986,0.00013582
3.1521,0.99987,0.00013076
3.2699,0.99987,0.00012579
3.3907,0.99988,0.00012089
3.5147,0.99988,0.00011608
3.6421,0.99989,0.00011136
3.7731,0.99989,0.00010674
3.9079,0.9999,0.00010222
4.0467,0.9999,9.7803e-005
4.1896,0.99991,9.3494e-005
4.3371,0.99991,8.9294e-005
4.4892,0.99991,8.5205e-005
4.6462,0.99992,8.123e-005
4.8086,0.99992,7.737e-005
4.9764,0.99993,7.3625e-005
5.1501,0.99993,6.9996e-005
5.3301,0.99993,6.6484e-005
5.5166,0.99994,6.3088e-005
5.71,0.99994,5.9808e-005
5.9109,0.99994,5.6643e-005
6.1195,0.99995,5.3593e-005
6.3365,0.99995,5.0657e-005
6.5622,0.99995,4.7832e-005
6.7974,0.99995,4.5119e-005
7.0424,0.99996,4.2515e-005
7.2981,0.99996,4.0018e-005
7.5649,0.99996,3.7628e-005
7.8438,0.99996,3.534e-005
8.1355,0.99997,3.3155e-005
8.4408,0.99997,3.1068e-005
8.7606,0.99997,2.9079e-005
9.096,0.99997,2.7184e-005
9.448,0.99997,2.5381e-005
9.8178,0.99998,2.3668e-005
10.207,0.99998,2.2042e-005
10.616,0.99998,2.05e-005
11.047,0.99998,1.904e-005
11.502,0.99998,1.766e-005
11.982,0.99998,1.6356e-005
12.49,0.99998,1.5126e-005
13.027,0.99999,1.3967e-005
13.595,0.99999,1.2877e-005
14.199,0.99999,1.1853e-005
14.839,0.99999,1.0892e-005
15.519,0.99999,9.9915e-006
16.244,0.99999,9.1494e-006
17.015,0.99999,8.3631e-006
17.839,0.99999,7.6298e-006
18.719,0.99999,6.9471e-006
19.66,0.99999,6.3127e-006
20,0.99999,6.1087e-006
